ID;Id Delegacia (RDO);Número BO (RDO);Ano BO (RDO);Data do Acidente;Dia do Acidente;Mês do Acidente;Ano do Acidente;Ano/Mês do Acidente;Dia da semana;Hora do Acidente;Turno;Município;Região Administrativa;Logradouro;Numeral / KM;Jurisdição;Administração;Conservação;Tipo do Local do Acidente;Lat (GEO);Long (GEO);Iluminação da via (SIOPM);Superfície da Via (SIOPM);Tipo de pista (SIOPM);Outro Veículo Envolvido;Tipo de via;Condições Climáticas (SIOPM);Sentido da Via (SIOPM);Limite da velocidade da via (SIOPM);Quantidade de vítimas;Tempo entre o Acidente e as Mortes
3065770;100919;17276;2019;2019/08/09;9;AGOSTO;2019;2019.08;SEXTA;18:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 334;318,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,112681;-47,7803968;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 80 e 89km/h;1;Até 30 dias
3065737;100919;17079;2019;2019/08/06;6;AGOSTO;2019;2019.08;TERÇA;23:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;311,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,23018348104871;-47,81785053657083;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3065453;100919;15744;2019;2019/07/19;19;JULHO;2019;2019.07;SEXTA;19:10:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;310,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,178052588738336;-47,756905060751;LUZ SOLAR;SECA;DUPLA;CAMINHAO;Rodovias;BOM;NORTE;Entre 60 e 69km/h;1;Até 30 dias
3065336;100919;15012;2019;2019/06/27;27;JUNHO;2019;2019.06;QUINTA;18:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,9;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,116320109644526;-47,82642035287761;LUZ SOLAR;SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;EXTERNO;Entre 90 e 100km/h;1;Até 30 dias
3065148;100919;14078;2019;2019/06/26;26;JUNHO;2019;2019.06;QUARTA;18:10:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;337,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,093024542413882;-47,7945952907434;NOITE (VIA NÃO ILUMINADA);SECA;SIMPLES;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3065010;100919;13244;2019;2019/06/16;16;JUNHO;2019;2019.06;DOMINGO;00:40:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;335,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,10625045077062;-47,80918392727402;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;2;Até 30 dias
3065060;100919;13309;2019;2019/06/16;16;JUNHO;2019;2019.06;DOMINGO;18:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;334,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,10726301560226;-47,810926816569136;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3064830;100919;12400;2019;2019/06/04;4;JUNHO;2019;2019.06;TERÇA;19:18:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11346294531085;-47,82153039069344;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Mais que 100km/h;1;Até 30 dias
3064662;100919;11601;2019;2019/05/25;25;MAIO;2019;2019.05;SÁBADO;00:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;327,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,14071993405384;-47,8681409051451;LUZ SOLAR;SECA;SIMPLES;AUTOMOVEL;Rodovias;BOM;LESTE;Entre 40 e 49km/h;1;Até 30 dias
3064808;100919;11597;2019;2019/05/24;24;MAIO;2019;2019.05;SEXTA;20:50:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 334;319,05;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,109208859070673;-47,772994261874516;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Mais que 100km/h;1;Até 30 dias
3064508;100919;10548;2019;2019/05/11;11;MAIO;2019;2019.05;SÁBADO;07:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;302,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,253858707780978;-47,75511194299442;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3064346;100919;9994;2019;2019/05/04;4;MAIO;2019;2019.05;SÁBADO;21:24:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;331,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,125362661797148;-47,84190714686298;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Mais que 100km/h;1;Até 30 dias
3064174;100919;8961;2019;2019/04/21;21;ABRIL;2019;2019.04;DOMINGO;18:40:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,114896835513076;-47,82397233631135;ENTARDECER/AMANHECER;SECA;DUPLA;OUTROS;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3064756;100919;8741;2019;2019/04/17;17;ABRIL;2019;2019.04;QUARTA;19:50:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 255;19,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,353876;-47,8430891;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;NÃO HÁ;Rodovias;BOM;SUL;Mais que 100km/h;1;Mais de 30 dias
3064008;100919;8166;2019;2019/04/05;5;ABRIL;2019;2019.04;SEXTA;19:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SPA 318/330;0,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,112681;-47,7803968;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3063769;100919;6674;2019;2019/03/23;23;MARÇO;2019;2019.03;SÁBADO;05:45:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;317,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,121785493791013;-47,77382637637647;ENTARDECER/AMANHECER;SECA;DUPLA;OUTROS;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3063666;100919;6032;2019;2019/03/15;15;MARÇO;2019;2019.03;SEXTA;01:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;312,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,16590650990106;-47,75626668579653;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3063267;100919;3336;2019;2019/02/10;10;FEVEREIRO;2019;2019.02;DOMINGO;15:42:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 333;54,0;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,206475195847915;-47,749286338969476;LUZ SOLAR;SECA;SIMPLES;NÃO HÁ;Rodovias;BOM;LESTE;Entre 60 e 69km/h;1;Até 30 dias
3062993;100919;1463;2019;2019/01/17;17;JANEIRO;2019;2019.01;QUINTA;23:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;311,88;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,167962190024866;-47,75637281112389;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3072537;100919;11629;2020;2020/12/25;25;DEZEMBRO;2020;2020.12;SEXTA;19:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;307,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,20701607070533;-47,758427883670535;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Rodovias;BOM;NORTE;Entre 70 e 79km/h;1;Até 30 dias
3072337;100919;11385;2020;2020/12/13;13;DEZEMBRO;2020;2020.12;DOMINGO;02:50:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3072386;100919;11394;2020;2020/12/13;13;DEZEMBRO;2020;2020.12;DOMINGO;17:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA RIO GRANDE DO SUL;177,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1607753649891;-47,8165903335803;LUZ SOLAR;SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;SUL;Entre 60 e 69km/h;1;Até 30 dias
3072340;100919;11366;2020;2020/12/12;12;DEZEMBRO;2020;2020.12;SÁBADO;04:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOUTOR CELSO CHARURI;10,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,215317082066996;-47,77302471534571;NOITE (VIA ILUMINADA);SECA;DUPLA;AUTOMOVEL;Vias Municipais;BOM;EXTERNO;Entre 70 e 79km/h;1;Até 30 dias
3072072;100919;10971;2020;2020/11/20;20;NOVEMBRO;2020;2020.11;SEXTA;04:45:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 333;48,0;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,207911367125465;-47,69090655276308;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;ONIBUS;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3072070;100919;10987;2020;2020/11/20;20;NOVEMBRO;2020;2020.11;SEXTA;23:40:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA BRAZ OLAIA ACOSTA;1905,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,21641902283458;-47,82393168031218;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;NORTE;Entre 60 e 69km/h;1;Até 30 dias
3072015;100919;10895;2020;2020/11/16;16;NOVEMBRO;2020;2020.11;SEGUNDA;12:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOM PEDRO I;799,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,155867;-47,820122;LUZ SOLAR;SECA;DUPLA;CAMINHAO;Vias Municipais;BOM;OESTE;Entre 60 e 69km/h;1;Até 30 dias
3071967;100919;10822;2020;2020/11/12;12;NOVEMBRO;2020;2020.11;QUINTA;20:50:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 334;319,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,109421964544104;-47,773321549008415;NOITE (VIA NÃO ILUMINADA);MOLHADA;DUPLA;CAMINHAO;Rodovias;CHUVA;NORTE;Mais que 100km/h;1;Até 30 dias
3071922;100919;10748;2020;2020/11/08;8;NOVEMBRO;2020;2020.11;DOMINGO;22:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA ZILDA FARIA;700,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1084025399999;-47,83311679;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3071874;100919;10714;2020;2020/11/07;7;NOVEMBRO;2020;2020.11;SÁBADO;15:30:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA EDUARDO ANDREIA MATARAZZO;2320,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,142646;-47,802152;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3071935;100919;10757;2020;2020/10/28;28;OUTUBRO;2020;2020.10;QUARTA;14:15:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOM PEDRO I;537,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,157258;-47,818061;LUZ SOLAR;SECA;SIMPLES;AUTOMOVEL;Vias Municipais;BOM;LESTE;Entre 60 e 69km/h;1;Até 30 dias
3071633;100919;10194;2020;2020/10/15;15;OUTUBRO;2020;2020.10;QUINTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA BARAO DO BANANAL;1000,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,183054;-47,773061;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3071531;100919;10035;2020;2020/10/08;8;OUTUBRO;2020;2020.10;QUINTA;14:15:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;DR PAULO ROBERTO CARLUCCI;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,265171;-47,828436;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3071362;100919;9981;2020;2020/10/06;6;OUTUBRO;2020;2020.10;TERÇA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3071264;100919;9632;2020;2020/09/20;20;SETEMBRO;2020;2020.09;DOMINGO;00:15:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA ALFREDO RAVANELI;5000,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1489725727241;-47,6796591836453;LUZ SOLAR;SECA;SIMPLES;NÃO HÁ;Vias Municipais;BOM;OESTE;Entre 40 e 49km/h;1;Até 30 dias
3071203;100919;9594;2020;2020/09/18;18;SETEMBRO;2020;2020.09;SEXTA;07:02:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;RUA BERNARDINO DE CAMPOS;1000,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,185352;-47,808267;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3071198;100919;9610;2020;2020/09/18;18;SETEMBRO;2020;2020.09;SEXTA;22:10:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;308,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,201409326851238;-47,758157029984105;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3071184;100919;9506;2020;2020/09/14;14;SETEMBRO;2020;2020.09;SEGUNDA;20:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 333;46,9;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,208136356084527;-47,68020257858761;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;OESTE;Entre 90 e 100km/h;1;Até 30 dias
3071052;100919;9336;2020;2020/09/06;6;SETEMBRO;2020;2020.09;DOMINGO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;RUA JOSE ADRIANO MIRANDA JUNIOR;3430,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,119870751;-47,740477181;NOITE (VIA ILUMINADA);SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;NORTE;Entre 40 e 49km/h;1;Até 30 dias
3070981;100919;9232;2020;2020/09/02;2;SETEMBRO;2020;2020.09;QUARTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TOMAS ALBERTO WHATELI;100,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,137097;-47,801647;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070928;100919;9078;2020;2020/08/26;26;AGOSTO;2020;2020.08;QUARTA;09:30:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;301,4;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,263591995899034;-47,75524076314298;LUZ SOLAR;SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3070895;100919;9091;2020;2020/08/26;26;AGOSTO;2020;2020.08;QUARTA;17:15:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA BARRETOS;250,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,152132;-47,789274;LUZ SOLAR;SECA;DUPLA;CAMINHAO;Vias Municipais;BOM;EXTERNO;Entre 40 e 49km/h;1;Até 30 dias
3070740;100919;8959;2020;2020/08/19;19;AGOSTO;2020;2020.08;QUARTA;19:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA ABRAAO CAIXE;1028,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,210756;-47,804556;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070372;100919;8513;2020;2020/07/25;25;JULHO;2020;2020.07;SÁBADO;13:28:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070244;100919;8320;2020;2020/07/13;13;JULHO;2020;2020.07;SEGUNDA;21:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070206;100919;8276;2020;2020/07/11;11;JULHO;2020;2020.07;SÁBADO;14:02:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA ERNESTA CEOLOTO DEL VECHIO;221,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,123163;-47,83103;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070107;100919;8120;2020;2020/07/03;3;JULHO;2020;2020.07;SEXTA;05:50:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;329,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,13097297147814;-47,85148238019243;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3070104;100919;8118;2020;2020/07/02;2;JULHO;2020;2020.07;QUINTA;21:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11250287828031;-47,81990485404721;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070073;100919;8050;2020;2020/06/28;28;JUNHO;2020;2020.06;DOMINGO;12:06:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;330,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,127726700850758;-47,84592858107745;LUZ SOLAR;SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3070062;100919;8075;2020;2020/06/25;25;JUNHO;2020;2020.06;QUINTA;14:35:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3070007;100919;7975;2020;2020/06/23;23;JUNHO;2020;2020.06;TERÇA;22:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;334,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11107387560814;-47,8174600347333;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3069922;100919;7869;2020;2020/06/17;17;JUNHO;2020;2020.06;QUARTA;17:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA GENERAL EUCLYDES DE FIGUEIREDO;1260,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,112357;-47,789695;LUZ SOLAR;SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;EXTERNO;Entre 60 e 69km/h;1;Até 30 dias
3069923;100919;7872;2020;2020/06/17;17;JUNHO;2020;2020.06;QUARTA;23:11:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA GENERAL CAMARA;127,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,155478;-47,828017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3069995;100919;7935;2020;2020/06/06;6;JUNHO;2020;2020.06;SÁBADO;15:11:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TOMAS ALBERTO WHATELI;3100,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,14319;-47,778143;LUZ SOLAR;SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;EXTERNO;Entre 60 e 69km/h;1;Até 30 dias
3069690;100919;7511;2020;2020/05/27;27;MAIO;2020;2020.05;QUARTA;20:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA HENRI NESTLE;1,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,193253;-47,756923;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3069694;100919;7462;2020;2020/05/25;25;MAIO;2020;2020.05;SEGUNDA;11:40:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MAURILIO BIAGI;815,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,200998;-47,795655;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;NORTE;Entre 70 e 79km/h;1;Até 30 dias
3069621;100919;7438;2020;2020/05/22;22;MAIO;2020;2020.05;SEXTA;12:42:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DA SAUDADE;2401,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,153746;-47,794206;LUZ SOLAR;SECA;DUPLA;AUTOMOVEL;Vias Municipais;BOM;EXTERNO;Entre 50 e 59km/h;1;Até 30 dias
3069616;100919;7417;2020;2020/05/19;19;MAIO;2020;2020.05;TERÇA;09:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3069518;100919;7253;2020;2020/05/12;12;MAIO;2020;2020.05;TERÇA;21:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;330,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,13004734229037;-47,84989421331581;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
